Timestamp,Train ID,Line Code,Current Status,Current Station,Next Station,Time to Next Station,Time to Departure,Current Station Lat,Current Station Lng,Next Station Lat,Next Station Lng
795,3,KTL,RUNNING,SKM,KOT,15,30,22.33239,114.1688,22.34,114.18
795,23,KTL,RUNNING,MOK,PRE,20,30,22.319550731000817,114.16935499623776,22.32532,114.16832
795,43,KTL,RUNNING,HOM,YMT,25,30,22.31,114.18,22.313028489769632,114.1706156232284
795,2,KTL,RUNNING,KOB,CHH,15,30,22.32,114.21,22.335178573695583,114.208924723229
795,22,KTL,RUNNING,NTK,KOB,110,30,22.32,114.22,22.32,114.21
795,42,KTL,RUNNING,LAT,KWT,115,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
795,7,AEL,RUNNING,TSY,AIR,1005,30,22.36,114.11,22.31617516349916,113.93660451157724
795,39,AEL,RUNNING,KOW,TSY,560,30,22.3,114.16,22.36,114.11
795,6,AEL,RUNNING,AIR,TSY,255,30,22.31617516349916,113.93660451157724,22.36,114.11
795,38,AEL,RUNNING,AIR,TSY,860,30,22.31617516349916,113.93660451157724,22.36,114.11
795,9,EAL,RUNNING,KOT,TAW,45,30,22.34,114.18,22.37,114.18
795,27,EAL,RUNNING,MKK,KOT,20,30,22.32148427773826,114.17220049439362,22.34,114.18
795,46,EAL,RUNNING,EXC,HUH,25,30,22.282320178041793,114.17541516555798,22.3,114.18
795,8,EAL,RUNNING,TAP,UNI,225,30,22.44,114.17,22.41,114.21
795,26,EAL,BOARDING,FAN,TWO,0,20,22.49,114.14,22.45,114.16
795,47,EAL,RUNNING,FAN,TWO,295,30,22.49,114.14,22.45,114.16
795,10,TCL,RUNNING,LAK,TSY,45,30,22.35,114.13,22.36,114.11
795,34,TCL,RUNNING,NAC,LAK,260,30,22.33,114.15,22.35,114.13
795,11,TCL,RUNNING,LAK,NAC,255,30,22.35,114.13,22.33,114.15
795,35,TCL,RUNNING,SUN,TSY,140,30,22.33,114.03,22.36,114.11
795,12,TKL,RUNNING,TIK,TKO,135,30,22.3,114.25,22.31,114.26
795,28,TKL,RUNNING,YAT,TIK,170,30,22.3,114.24,22.3,114.25
795,48,TKL,RUNNING,QUB,YAT,205,30,22.28810647977041,114.2096087213838,22.3,114.24
795,13,TKL,RUNNING,YAT,QUB,285,30,22.3,114.24,22.28810647977041,114.2096087213838
795,29,TKL,RUNNING,TIK,YAT,200,30,22.3,114.25,22.3,114.24
795,49,TKL,RUNNING,TKO,TIK,235,30,22.31,114.26,22.3,114.25
795,14,TML,RUNNING,CIO,STW,75,30,22.38,114.2,22.377103566941315,114.19469601685653
795,36,TML,RUNNING,TSH,SHM,200,30,22.41,114.22,22.39,114.21
795,15,TML,RUNNING,LOP,YUL,15,30,22.448,114.02525,22.44633,114.03519
795,37,TML,RUNNING,SIH,TIS,80,30,22.41,113.98,22.45,114.0
795,17,ISL,RUNNING,WAC,CAB,105,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
795,31,ISL,RUNNING,CEN,ADM,50,30,22.282201172111822,114.15830604041152,22.27958,114.16462
795,51,ISL,RUNNING,SYP,SHW,55,30,22.29,114.14,22.29,114.15
795,16,ISL,RUNNING,NOP,FOH,105,30,22.29150892853684,114.20047323856755,22.29,114.19
795,30,ISL,RUNNING,TAK,QUB,110,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
795,50,ISL,RUNNING,HFC,SKW,25,30,22.28,114.24,22.28,114.23
795,18,TWL,RUNNING,MOK,PRE,15,30,22.319550731000817,114.16935499623776,22.32532,114.16832
795,32,TWL,RUNNING,JOR,YMT,20,30,22.305067909732283,114.1715956232283,22.313028489769632,114.1706156232284
795,52,TWL,RUNNING,ADM,TST,85,30,22.27958,114.16462,22.29789945696996,114.17219416740257
795,19,TWL,RUNNING,LCK,CSW,105,30,22.34,114.15,22.34,114.16
795,33,TWL,RUNNING,LAK,MEF,110,30,22.35,114.13,22.34,114.14
795,53,TWL,RUNNING,KWH,KWF,55,30,22.36325,114.1313,22.35803,114.1298
800,21,SIL,RUNNING,OCP,ADM,135,30,22.24898455130648,114.17441070973162,22.27958,114.16462
800,41,SIL,RUNNING,LET,WCH,50,30,22.24,114.16,22.247965050465854,114.16676084751518
800,20,SIL,RUNNING,LET,SOH,15,30,22.24,114.16,22.24,114.15
800,40,SIL,RUNNING,WCH,LET,170,30,22.247965050465854,114.16676084751518,22.24,114.16
800,3,KTL,RUNNING,SKM,KOT,10,30,22.33239,114.1688,22.34,114.18
800,23,KTL,RUNNING,MOK,PRE,15,30,22.319550731000817,114.16935499623776,22.32532,114.16832
800,43,KTL,RUNNING,HOM,YMT,20,30,22.31,114.18,22.313028489769632,114.1706156232284
800,2,KTL,RUNNING,KOB,CHH,10,30,22.32,114.21,22.335178573695583,114.208924723229
800,22,KTL,RUNNING,NTK,KOB,105,30,22.32,114.22,22.32,114.21
800,42,KTL,RUNNING,LAT,KWT,110,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
800,7,AEL,RUNNING,TSY,AIR,1000,30,22.36,114.11,22.31617516349916,113.93660451157724
800,39,AEL,RUNNING,KOW,TSY,555,30,22.3,114.16,22.36,114.11
800,6,AEL,RUNNING,AIR,TSY,250,30,22.31617516349916,113.93660451157724,22.36,114.11
800,38,AEL,RUNNING,AIR,TSY,855,30,22.31617516349916,113.93660451157724,22.36,114.11
800,9,EAL,RUNNING,KOT,TAW,40,30,22.34,114.18,22.37,114.18
800,27,EAL,RUNNING,MKK,KOT,15,30,22.32148427773826,114.17220049439362,22.34,114.18
800,46,EAL,RUNNING,EXC,HUH,20,30,22.282320178041793,114.17541516555798,22.3,114.18
800,8,EAL,RUNNING,TAP,UNI,220,30,22.44,114.17,22.41,114.21
800,26,EAL,BOARDING,FAN,TWO,0,15,22.49,114.14,22.45,114.16
800,47,EAL,RUNNING,FAN,TWO,290,30,22.49,114.14,22.45,114.16
800,10,TCL,RUNNING,LAK,TSY,40,30,22.35,114.13,22.36,114.11
800,34,TCL,RUNNING,NAC,LAK,255,30,22.33,114.15,22.35,114.13
800,11,TCL,RUNNING,LAK,NAC,250,30,22.35,114.13,22.33,114.15
800,35,TCL,RUNNING,SUN,TSY,135,30,22.33,114.03,22.36,114.11
800,12,TKL,RUNNING,TIK,TKO,130,30,22.3,114.25,22.31,114.26
800,28,TKL,RUNNING,YAT,TIK,165,30,22.3,114.24,22.3,114.25
800,48,TKL,RUNNING,QUB,YAT,200,30,22.28810647977041,114.2096087213838,22.3,114.24
800,13,TKL,RUNNING,YAT,QUB,280,30,22.3,114.24,22.28810647977041,114.2096087213838
800,29,TKL,RUNNING,TIK,YAT,195,30,22.3,114.25,22.3,114.24
800,49,TKL,RUNNING,TKO,TIK,230,30,22.31,114.26,22.3,114.25
800,14,TML,RUNNING,CIO,STW,70,30,22.38,114.2,22.377103566941315,114.19469601685653
800,36,TML,RUNNING,TSH,SHM,195,30,22.41,114.22,22.39,114.21
800,15,TML,RUNNING,LOP,YUL,10,30,22.448,114.02525,22.44633,114.03519
800,37,TML,RUNNING,SIH,TIS,75,30,22.41,113.98,22.45,114.0
800,17,ISL,RUNNING,WAC,CAB,100,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
800,31,ISL,RUNNING,CEN,ADM,45,30,22.282201172111822,114.15830604041152,22.27958,114.16462
800,51,ISL,RUNNING,SYP,SHW,50,30,22.29,114.14,22.29,114.15
800,16,ISL,RUNNING,NOP,FOH,100,30,22.29150892853684,114.20047323856755,22.29,114.19
800,30,ISL,RUNNING,TAK,QUB,105,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
800,50,ISL,RUNNING,HFC,SKW,20,30,22.28,114.24,22.28,114.23
800,18,TWL,RUNNING,MOK,PRE,10,30,22.319550731000817,114.16935499623776,22.32532,114.16832
800,32,TWL,RUNNING,JOR,YMT,15,30,22.305067909732283,114.1715956232283,22.313028489769632,114.1706156232284
800,52,TWL,RUNNING,ADM,TST,80,30,22.27958,114.16462,22.29789945696996,114.17219416740257
800,19,TWL,RUNNING,LCK,CSW,100,30,22.34,114.15,22.34,114.16
800,33,TWL,RUNNING,LAK,MEF,105,30,22.35,114.13,22.34,114.14
800,53,TWL,RUNNING,KWH,KWF,50,30,22.36325,114.1313,22.35803,114.1298
805,21,SIL,RUNNING,OCP,ADM,130,30,22.24898455130648,114.17441070973162,22.27958,114.16462
805,41,SIL,RUNNING,LET,WCH,45,30,22.24,114.16,22.247965050465854,114.16676084751518
805,20,SIL,RUNNING,LET,SOH,10,30,22.24,114.16,22.24,114.15
805,40,SIL,RUNNING,WCH,LET,165,30,22.247965050465854,114.16676084751518,22.24,114.16
805,3,KTL,RUNNING,SKM,KOT,5,30,22.33239,114.1688,22.34,114.18
805,23,KTL,RUNNING,MOK,PRE,10,30,22.319550731000817,114.16935499623776,22.32532,114.16832
805,43,KTL,RUNNING,HOM,YMT,15,30,22.31,114.18,22.313028489769632,114.1706156232284
805,2,KTL,RUNNING,KOB,CHH,5,30,22.32,114.21,22.335178573695583,114.208924723229
805,22,KTL,RUNNING,NTK,KOB,100,30,22.32,114.22,22.32,114.21
805,42,KTL,RUNNING,LAT,KWT,105,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
805,7,AEL,RUNNING,TSY,AIR,995,30,22.36,114.11,22.31617516349916,113.93660451157724
805,39,AEL,RUNNING,KOW,TSY,550,30,22.3,114.16,22.36,114.11
805,6,AEL,RUNNING,AIR,TSY,245,30,22.31617516349916,113.93660451157724,22.36,114.11
805,38,AEL,RUNNING,AIR,TSY,850,30,22.31617516349916,113.93660451157724,22.36,114.11
805,9,EAL,RUNNING,KOT,TAW,35,30,22.34,114.18,22.37,114.18
805,27,EAL,RUNNING,MKK,KOT,10,30,22.32148427773826,114.17220049439362,22.34,114.18
805,46,EAL,RUNNING,EXC,HUH,15,30,22.282320178041793,114.17541516555798,22.3,114.18
805,8,EAL,RUNNING,TAP,UNI,215,30,22.44,114.17,22.41,114.21
805,26,EAL,BOARDING,FAN,TWO,0,10,22.49,114.14,22.45,114.16
805,47,EAL,RUNNING,FAN,TWO,285,30,22.49,114.14,22.45,114.16
805,10,TCL,RUNNING,LAK,TSY,35,30,22.35,114.13,22.36,114.11
805,34,TCL,RUNNING,NAC,LAK,250,30,22.33,114.15,22.35,114.13
805,11,TCL,RUNNING,LAK,NAC,245,30,22.35,114.13,22.33,114.15
805,35,TCL,RUNNING,SUN,TSY,130,30,22.33,114.03,22.36,114.11
805,12,TKL,RUNNING,TIK,TKO,125,30,22.3,114.25,22.31,114.26
805,28,TKL,RUNNING,YAT,TIK,160,30,22.3,114.24,22.3,114.25
805,48,TKL,RUNNING,QUB,YAT,195,30,22.28810647977041,114.2096087213838,22.3,114.24
805,13,TKL,RUNNING,YAT,QUB,275,30,22.3,114.24,22.28810647977041,114.2096087213838
805,29,TKL,RUNNING,TIK,YAT,190,30,22.3,114.25,22.3,114.24
805,49,TKL,RUNNING,TKO,TIK,225,30,22.31,114.26,22.3,114.25
805,14,TML,RUNNING,CIO,STW,65,30,22.38,114.2,22.377103566941315,114.19469601685653
805,36,TML,RUNNING,TSH,SHM,190,30,22.41,114.22,22.39,114.21
805,15,TML,RUNNING,LOP,YUL,5,30,22.448,114.02525,22.44633,114.03519
805,37,TML,RUNNING,SIH,TIS,70,30,22.41,113.98,22.45,114.0
805,17,ISL,RUNNING,WAC,CAB,95,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
805,31,ISL,RUNNING,CEN,ADM,40,30,22.282201172111822,114.15830604041152,22.27958,114.16462
805,51,ISL,RUNNING,SYP,SHW,45,30,22.29,114.14,22.29,114.15
805,16,ISL,RUNNING,NOP,FOH,95,30,22.29150892853684,114.20047323856755,22.29,114.19
805,30,ISL,RUNNING,TAK,QUB,100,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
805,50,ISL,RUNNING,HFC,SKW,15,30,22.28,114.24,22.28,114.23
805,18,TWL,RUNNING,MOK,PRE,5,30,22.319550731000817,114.16935499623776,22.32532,114.16832
805,32,TWL,RUNNING,JOR,YMT,10,30,22.305067909732283,114.1715956232283,22.313028489769632,114.1706156232284
805,52,TWL,RUNNING,ADM,TST,75,30,22.27958,114.16462,22.29789945696996,114.17219416740257
805,19,TWL,RUNNING,LCK,CSW,95,30,22.34,114.15,22.34,114.16
805,33,TWL,RUNNING,LAK,MEF,100,30,22.35,114.13,22.34,114.14
805,53,TWL,RUNNING,KWH,KWF,45,30,22.36325,114.1313,22.35803,114.1298
810,21,SIL,RUNNING,OCP,ADM,125,30,22.24898455130648,114.17441070973162,22.27958,114.16462
810,41,SIL,RUNNING,LET,WCH,40,30,22.24,114.16,22.247965050465854,114.16676084751518
810,20,SIL,RUNNING,LET,SOH,5,30,22.24,114.16,22.24,114.15
810,40,SIL,RUNNING,WCH,LET,160,30,22.247965050465854,114.16676084751518,22.24,114.16
810,3,KTL,BOARDING,SKM,KOT,0,30,22.33239,114.1688,22.34,114.18
810,23,KTL,RUNNING,MOK,PRE,5,30,22.319550731000817,114.16935499623776,22.32532,114.16832
810,43,KTL,RUNNING,HOM,YMT,10,30,22.31,114.18,22.313028489769632,114.1706156232284
810,2,KTL,BOARDING,KOB,CHH,0,30,22.32,114.21,22.335178573695583,114.208924723229
810,22,KTL,RUNNING,NTK,KOB,95,30,22.32,114.22,22.32,114.21
810,42,KTL,RUNNING,LAT,KWT,100,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
810,7,AEL,RUNNING,TSY,AIR,990,30,22.36,114.11,22.31617516349916,113.93660451157724
810,39,AEL,RUNNING,KOW,TSY,545,30,22.3,114.16,22.36,114.11
810,6,AEL,RUNNING,AIR,TSY,240,30,22.31617516349916,113.93660451157724,22.36,114.11
810,38,AEL,RUNNING,AIR,TSY,845,30,22.31617516349916,113.93660451157724,22.36,114.11
810,9,EAL,RUNNING,KOT,TAW,30,30,22.34,114.18,22.37,114.18
810,27,EAL,RUNNING,MKK,KOT,5,30,22.32148427773826,114.17220049439362,22.34,114.18
810,46,EAL,RUNNING,EXC,HUH,10,30,22.282320178041793,114.17541516555798,22.3,114.18
810,8,EAL,RUNNING,TAP,UNI,210,30,22.44,114.17,22.41,114.21
810,26,EAL,BOARDING,FAN,TWO,0,5,22.49,114.14,22.45,114.16
810,47,EAL,RUNNING,FAN,TWO,280,30,22.49,114.14,22.45,114.16
810,10,TCL,RUNNING,LAK,TSY,30,30,22.35,114.13,22.36,114.11
810,34,TCL,RUNNING,NAC,LAK,245,30,22.33,114.15,22.35,114.13
810,11,TCL,RUNNING,LAK,NAC,240,30,22.35,114.13,22.33,114.15
810,35,TCL,RUNNING,SUN,TSY,125,30,22.33,114.03,22.36,114.11
810,12,TKL,RUNNING,TIK,TKO,120,30,22.3,114.25,22.31,114.26
810,28,TKL,RUNNING,YAT,TIK,155,30,22.3,114.24,22.3,114.25
810,48,TKL,RUNNING,QUB,YAT,190,30,22.28810647977041,114.2096087213838,22.3,114.24
810,13,TKL,RUNNING,YAT,QUB,270,30,22.3,114.24,22.28810647977041,114.2096087213838
810,29,TKL,RUNNING,TIK,YAT,185,30,22.3,114.25,22.3,114.24
810,49,TKL,RUNNING,TKO,TIK,220,30,22.31,114.26,22.3,114.25
810,14,TML,RUNNING,CIO,STW,60,30,22.38,114.2,22.377103566941315,114.19469601685653
810,36,TML,RUNNING,TSH,SHM,185,30,22.41,114.22,22.39,114.21
810,15,TML,BOARDING,LOP,YUL,0,30,22.448,114.02525,22.44633,114.03519
810,37,TML,RUNNING,SIH,TIS,65,30,22.41,113.98,22.45,114.0
810,17,ISL,RUNNING,WAC,CAB,90,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
810,31,ISL,RUNNING,CEN,ADM,35,30,22.282201172111822,114.15830604041152,22.27958,114.16462
810,51,ISL,RUNNING,SYP,SHW,40,30,22.29,114.14,22.29,114.15
810,16,ISL,RUNNING,NOP,FOH,90,30,22.29150892853684,114.20047323856755,22.29,114.19
810,30,ISL,RUNNING,TAK,QUB,95,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
810,50,ISL,RUNNING,HFC,SKW,10,30,22.28,114.24,22.28,114.23
810,18,TWL,BOARDING,MOK,PRE,0,30,22.319550731000817,114.16935499623776,22.32532,114.16832
810,32,TWL,RUNNING,JOR,YMT,5,30,22.305067909732283,114.1715956232283,22.313028489769632,114.1706156232284
810,52,TWL,RUNNING,ADM,TST,70,30,22.27958,114.16462,22.29789945696996,114.17219416740257
810,19,TWL,RUNNING,LCK,CSW,90,30,22.34,114.15,22.34,114.16
810,33,TWL,RUNNING,LAK,MEF,95,30,22.35,114.13,22.34,114.14
810,53,TWL,RUNNING,KWH,KWF,40,30,22.36325,114.1313,22.35803,114.1298
815,21,SIL,RUNNING,OCP,ADM,120,30,22.24898455130648,114.17441070973162,22.27958,114.16462
815,41,SIL,RUNNING,LET,WCH,35,30,22.24,114.16,22.247965050465854,114.16676084751518
815,20,SIL,BOARDING,LET,SOH,0,30,22.24,114.16,22.24,114.15
815,40,SIL,RUNNING,WCH,LET,155,30,22.247965050465854,114.16676084751518,22.24,114.16
815,3,KTL,BOARDING,SKM,KOT,0,25,22.33239,114.1688,22.34,114.18
815,23,KTL,BOARDING,MOK,PRE,0,30,22.319550731000817,114.16935499623776,22.32532,114.16832
815,43,KTL,RUNNING,HOM,YMT,5,30,22.31,114.18,22.313028489769632,114.1706156232284
815,2,KTL,BOARDING,KOB,CHH,0,25,22.32,114.21,22.335178573695583,114.208924723229
815,22,KTL,RUNNING,NTK,KOB,90,30,22.32,114.22,22.32,114.21
815,42,KTL,RUNNING,LAT,KWT,95,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
815,7,AEL,RUNNING,TSY,AIR,985,30,22.36,114.11,22.31617516349916,113.93660451157724
815,39,AEL,RUNNING,KOW,TSY,540,30,22.3,114.16,22.36,114.11
815,6,AEL,RUNNING,AIR,TSY,235,30,22.31617516349916,113.93660451157724,22.36,114.11
815,38,AEL,RUNNING,AIR,TSY,840,30,22.31617516349916,113.93660451157724,22.36,114.11
815,9,EAL,RUNNING,KOT,TAW,25,30,22.34,114.18,22.37,114.18
815,27,EAL,BOARDING,MKK,KOT,0,30,22.32148427773826,114.17220049439362,22.34,114.18
815,46,EAL,RUNNING,EXC,HUH,5,30,22.282320178041793,114.17541516555798,22.3,114.18
815,8,EAL,RUNNING,TAP,UNI,205,30,22.44,114.17,22.41,114.21
815,26,EAL,RUNNING,TWO,TAP,120,30,22.45,114.16,22.44,114.17
815,47,EAL,RUNNING,FAN,TWO,275,30,22.49,114.14,22.45,114.16
815,10,TCL,RUNNING,LAK,TSY,25,30,22.35,114.13,22.36,114.11
815,34,TCL,RUNNING,NAC,LAK,240,30,22.33,114.15,22.35,114.13
815,11,TCL,RUNNING,LAK,NAC,235,30,22.35,114.13,22.33,114.15
815,35,TCL,RUNNING,SUN,TSY,120,30,22.33,114.03,22.36,114.11
815,12,TKL,RUNNING,TIK,TKO,115,30,22.3,114.25,22.31,114.26
815,28,TKL,RUNNING,YAT,TIK,150,30,22.3,114.24,22.3,114.25
815,48,TKL,RUNNING,QUB,YAT,185,30,22.28810647977041,114.2096087213838,22.3,114.24
815,13,TKL,RUNNING,YAT,QUB,265,30,22.3,114.24,22.28810647977041,114.2096087213838
815,29,TKL,RUNNING,TIK,YAT,180,30,22.3,114.25,22.3,114.24
815,49,TKL,RUNNING,TKO,TIK,215,30,22.31,114.26,22.3,114.25
815,14,TML,RUNNING,CIO,STW,55,30,22.38,114.2,22.377103566941315,114.19469601685653
815,36,TML,RUNNING,TSH,SHM,180,30,22.41,114.22,22.39,114.21
815,15,TML,BOARDING,LOP,YUL,0,25,22.448,114.02525,22.44633,114.03519
815,37,TML,RUNNING,SIH,TIS,60,30,22.41,113.98,22.45,114.0
815,17,ISL,RUNNING,WAC,CAB,85,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
815,31,ISL,RUNNING,CEN,ADM,30,30,22.282201172111822,114.15830604041152,22.27958,114.16462
815,51,ISL,RUNNING,SYP,SHW,35,30,22.29,114.14,22.29,114.15
815,16,ISL,RUNNING,NOP,FOH,85,30,22.29150892853684,114.20047323856755,22.29,114.19
815,30,ISL,RUNNING,TAK,QUB,90,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
815,50,ISL,RUNNING,HFC,SKW,5,30,22.28,114.24,22.28,114.23
815,18,TWL,BOARDING,MOK,PRE,0,25,22.319550731000817,114.16935499623776,22.32532,114.16832
815,32,TWL,BOARDING,JOR,YMT,0,30,22.305067909732283,114.1715956232283,22.313028489769632,114.1706156232284
815,52,TWL,RUNNING,ADM,TST,65,30,22.27958,114.16462,22.29789945696996,114.17219416740257
815,19,TWL,RUNNING,LCK,CSW,85,30,22.34,114.15,22.34,114.16
815,33,TWL,RUNNING,LAK,MEF,90,30,22.35,114.13,22.34,114.14
815,53,TWL,RUNNING,KWH,KWF,35,30,22.36325,114.1313,22.35803,114.1298
820,21,SIL,RUNNING,OCP,ADM,115,30,22.24898455130648,114.17441070973162,22.27958,114.16462
820,41,SIL,RUNNING,LET,WCH,30,30,22.24,114.16,22.247965050465854,114.16676084751518
820,20,SIL,BOARDING,LET,SOH,0,25,22.24,114.16,22.24,114.15
820,40,SIL,RUNNING,WCH,LET,150,30,22.247965050465854,114.16676084751518,22.24,114.16
820,3,KTL,BOARDING,SKM,KOT,0,20,22.33239,114.1688,22.34,114.18
820,23,KTL,BOARDING,MOK,PRE,0,25,22.319550731000817,114.16935499623776,22.32532,114.16832
820,43,KTL,BOARDING,HOM,YMT,0,30,22.31,114.18,22.313028489769632,114.1706156232284
820,2,KTL,BOARDING,KOB,CHH,0,20,22.32,114.21,22.335178573695583,114.208924723229
820,22,KTL,RUNNING,NTK,KOB,85,30,22.32,114.22,22.32,114.21
820,42,KTL,RUNNING,LAT,KWT,90,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
820,7,AEL,RUNNING,TSY,AIR,980,30,22.36,114.11,22.31617516349916,113.93660451157724
820,39,AEL,RUNNING,KOW,TSY,535,30,22.3,114.16,22.36,114.11
820,6,AEL,RUNNING,AIR,TSY,230,30,22.31617516349916,113.93660451157724,22.36,114.11
820,38,AEL,RUNNING,AIR,TSY,835,30,22.31617516349916,113.93660451157724,22.36,114.11
820,9,EAL,RUNNING,KOT,TAW,20,30,22.34,114.18,22.37,114.18
820,27,EAL,BOARDING,MKK,KOT,0,25,22.32148427773826,114.17220049439362,22.34,114.18
820,46,EAL,BOARDING,EXC,HUH,0,30,22.282320178041793,114.17541516555798,22.3,114.18
820,8,EAL,RUNNING,TAP,UNI,200,30,22.44,114.17,22.41,114.21
820,26,EAL,RUNNING,TWO,TAP,115,30,22.45,114.16,22.44,114.17
820,47,EAL,RUNNING,FAN,TWO,270,30,22.49,114.14,22.45,114.16
820,10,TCL,RUNNING,LAK,TSY,20,30,22.35,114.13,22.36,114.11
820,34,TCL,RUNNING,NAC,LAK,235,30,22.33,114.15,22.35,114.13
820,11,TCL,RUNNING,LAK,NAC,230,30,22.35,114.13,22.33,114.15
820,35,TCL,RUNNING,SUN,TSY,115,30,22.33,114.03,22.36,114.11
820,12,TKL,RUNNING,TIK,TKO,110,30,22.3,114.25,22.31,114.26
820,28,TKL,RUNNING,YAT,TIK,145,30,22.3,114.24,22.3,114.25
820,48,TKL,RUNNING,QUB,YAT,180,30,22.28810647977041,114.2096087213838,22.3,114.24
820,13,TKL,RUNNING,YAT,QUB,260,30,22.3,114.24,22.28810647977041,114.2096087213838
820,29,TKL,RUNNING,TIK,YAT,175,30,22.3,114.25,22.3,114.24
820,49,TKL,RUNNING,TKO,TIK,210,30,22.31,114.26,22.3,114.25
820,14,TML,RUNNING,CIO,STW,50,30,22.38,114.2,22.377103566941315,114.19469601685653
820,36,TML,RUNNING,TSH,SHM,175,30,22.41,114.22,22.39,114.21
820,15,TML,BOARDING,LOP,YUL,0,20,22.448,114.02525,22.44633,114.03519
820,37,TML,RUNNING,SIH,TIS,55,30,22.41,113.98,22.45,114.0
820,17,ISL,RUNNING,WAC,CAB,80,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
820,31,ISL,RUNNING,CEN,ADM,25,30,22.282201172111822,114.15830604041152,22.27958,114.16462
820,51,ISL,RUNNING,SYP,SHW,30,30,22.29,114.14,22.29,114.15
820,16,ISL,RUNNING,NOP,FOH,80,30,22.29150892853684,114.20047323856755,22.29,114.19
820,30,ISL,RUNNING,TAK,QUB,85,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
820,50,ISL,BOARDING,HFC,SKW,0,30,22.28,114.24,22.28,114.23
820,18,TWL,BOARDING,MOK,PRE,0,20,22.319550731000817,114.16935499623776,22.32532,114.16832
820,32,TWL,BOARDING,JOR,YMT,0,25,22.305067909732283,114.1715956232283,22.313028489769632,114.1706156232284
820,52,TWL,RUNNING,ADM,TST,60,30,22.27958,114.16462,22.29789945696996,114.17219416740257
820,19,TWL,RUNNING,LCK,CSW,80,30,22.34,114.15,22.34,114.16
820,33,TWL,RUNNING,LAK,MEF,85,30,22.35,114.13,22.34,114.14
820,53,TWL,RUNNING,KWH,KWF,30,30,22.36325,114.1313,22.35803,114.1298
825,21,SIL,RUNNING,OCP,ADM,110,30,22.24898455130648,114.17441070973162,22.27958,114.16462
825,41,SIL,RUNNING,LET,WCH,25,30,22.24,114.16,22.247965050465854,114.16676084751518
825,20,SIL,BOARDING,LET,SOH,0,20,22.24,114.16,22.24,114.15
825,40,SIL,RUNNING,WCH,LET,145,30,22.247965050465854,114.16676084751518,22.24,114.16
825,3,KTL,BOARDING,SKM,KOT,0,15,22.33239,114.1688,22.34,114.18
825,23,KTL,BOARDING,MOK,PRE,0,20,22.319550731000817,114.16935499623776,22.32532,114.16832
825,43,KTL,BOARDING,HOM,YMT,0,25,22.31,114.18,22.313028489769632,114.1706156232284
825,2,KTL,BOARDING,KOB,CHH,0,15,22.32,114.21,22.335178573695583,114.208924723229
825,22,KTL,RUNNING,NTK,KOB,80,30,22.32,114.22,22.32,114.21
825,42,KTL,RUNNING,LAT,KWT,85,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
825,7,AEL,RUNNING,TSY,AIR,975,30,22.36,114.11,22.31617516349916,113.93660451157724
825,39,AEL,RUNNING,KOW,TSY,530,30,22.3,114.16,22.36,114.11
825,6,AEL,RUNNING,AIR,TSY,225,30,22.31617516349916,113.93660451157724,22.36,114.11
825,38,AEL,RUNNING,AIR,TSY,830,30,22.31617516349916,113.93660451157724,22.36,114.11
825,9,EAL,RUNNING,KOT,TAW,15,30,22.34,114.18,22.37,114.18
825,27,EAL,BOARDING,MKK,KOT,0,20,22.32148427773826,114.17220049439362,22.34,114.18
825,46,EAL,BOARDING,EXC,HUH,0,25,22.282320178041793,114.17541516555798,22.3,114.18
825,8,EAL,RUNNING,TAP,UNI,195,30,22.44,114.17,22.41,114.21
825,26,EAL,RUNNING,TWO,TAP,110,30,22.45,114.16,22.44,114.17
825,47,EAL,RUNNING,FAN,TWO,265,30,22.49,114.14,22.45,114.16
825,10,TCL,RUNNING,LAK,TSY,15,30,22.35,114.13,22.36,114.11
825,34,TCL,RUNNING,NAC,LAK,230,30,22.33,114.15,22.35,114.13
825,11,TCL,RUNNING,LAK,NAC,225,30,22.35,114.13,22.33,114.15
825,35,TCL,RUNNING,SUN,TSY,110,30,22.33,114.03,22.36,114.11
825,12,TKL,RUNNING,TIK,TKO,105,30,22.3,114.25,22.31,114.26
825,28,TKL,RUNNING,YAT,TIK,140,30,22.3,114.24,22.3,114.25
